0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.137
5,0.142
6,0.144
7,0.144
8,0.144
9,0.144
9,0.144
10,0.248
11,0.286
12,0.286
13,0.286
13,0.286
14,0.285
15,0.285
16,0.285
17,0.285
18,0.285
18,0.285
19,0.285
20,0.285
21,0.284
22,0.284
22,0.284
23,0.284
24,0.284
25,0.284
26,0.284
26,0.284
27,0.283
28,0.283
29,0.283
30,0.283
31,0.283
31,0.284
32,0.283
33,0.283
34,0.283
35,0.283
35,0.283
36,0.283
37,0.283
38,0.283
39,0.283
39,0.283
