0,0.0
1,0.0
2,0.0
3,0.0
4,0.045
4,1.959
5,1.96
6,1.96
7,1.96
8,1.959
9,1.96
9,1.96
10,1.96
11,1.96
12,1.96
13,1.96
13,1.96
14,1.96
15,1.96
16,1.96
17,1.96
18,1.96
18,1.96
19,1.96
20,1.96
21,1.96
22,1.96
22,1.96
23,1.96
24,1.96
25,1.96
26,1.96
26,1.96
27,1.96
28,1.96
29,1.96
30,1.96
31,1.96
31,1.96
32,1.96
33,1.96
34,1.96
35,1.96
35,1.96
36,1.96
37,1.96
38,1.96
39,1.96
40,1.96
