0,0.0003967174888151593
1,0.0001856657758193482
2,6.9686886366812e-06
3,0.00015928431169493702
3,0.0034962906417032023
4,1.953579773042753
5,1.9569307167500347
6,1.9580417248241064
7,1.9586509873163396
7,1.9591213737993136
8,1.9594932031144265
9,1.9596679180938168
10,1.960066626636528
11,1.9606400501586296
11,1.9607251677126918
12,1.9608864430782829
13,1.961025319087542
14,1.9612358730370636
15,1.9614419471153188
