0,0.0
1,0.0
2,0.0
3,0.0
4,1.291
4,1.957
5,1.957
6,1.958
7,1.958
8,1.958
8,1.958
9,1.958
10,1.958
11,1.961
12,0.0
13,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
26,0.0
27,0.0
28,0.0
29,0.048
30,1.907
31,1.958
31,1.958
32,1.958
33,1.958
34,1.958
35,1.958
35,1.958
36,1.958
37,1.959
38,1.958
39,1.959
39,1.958
